% MTEX ODF
% crystal symmetry: "m-3m"
% specimen symmetry: "43"
% phi1    Phi     phi2    value
171.164505 30.707600 172.618515 0.000000
142.355087 8.086380 197.814636 0.000000
100.695862 20.042641 283.802582 0.000000
179.162292 34.921181 166.663803 0.000000
354.632202 12.563650 27.240040 0.000000
151.609573 11.407800 210.334305 0.000000
50.949692 43.879009 323.781769 0.000000
357.395721 41.945171 36.023209 0.000000
229.850464 37.854549 102.521133 0.000000
5.349320 44.432781 314.222504 0.000000
4.391640 39.529659 5.033130 0.000000
0.271440 39.668522 330.321869 0.000000
109.190193 40.209591 230.277084 0.000000
205.485336 31.562481 134.577576 0.000000
182.109467 3.686950 174.549362 0.000000
179.688782 41.390511 135.806671 0.000000
252.437546 21.510481 144.203384 0.000000
96.810303 33.048168 233.192657 0.000000
147.608673 3.137330 173.824112 0.000000
178.525299 29.663630 189.319626 0.000000
326.054108 45.536900 46.769180 0.000000
245.329758 11.076970 120.255112 0.000000
308.836823 46.326431 80.102226 0.000000
223.725540 52.759651 139.986694 0.000000
175.533768 43.690022 147.045670 0.000000
210.801788 36.911999 111.923233 0.000000
224.985138 41.438831 165.156677 0.000000
93.903862 34.296589 226.808838 0.000000
282.622009 17.024561 106.373253 0.000000
201.754150 49.612000 137.139389 0.000000
85.575043 23.346161 266.096100 0.000000
81.008621 31.974970 276.123383 0.000000
84.021141 28.386240 265.817810 0.000000
26.528839 37.051331 333.139404 0.000000
305.130615 44.768929 76.225319 0.000000
63.154598 23.109430 319.040375 0.000000
16.923170 23.208509 318.201935 0.000000
346.722412 44.205109 357.709747 0.000000
285.584259 46.602131 45.613201 0.000000
227.078964 43.286640 128.393814 0.000000
92.014153 33.931690 281.036865 0.000000
323.829315 32.433270 73.803040 0.000000
25.627251 22.629169 19.155560 0.000000
117.623451 36.004269 206.989883 0.000000
321.366943 47.972210 64.915894 0.000000
358.512970 42.152340 2.230260 0.000000
167.070236 22.101820 212.594818 0.000000
163.320786 44.488529 178.404922 0.000000
249.863831 37.809929 131.108185 0.000000
107.606621 40.258259 241.819946 0.000000
42.328480 32.797421 325.843323 0.000000
155.901016 21.244530 244.003433 0.000000
86.864632 43.889980 254.285355 0.000000
302.051483 36.356941 50.032471 0.000000
53.129662 21.468399 280.998779 0.000000
2.853440 33.246429 315.769257 0.000000
328.249115 25.982960 58.702049 0.000000
267.228424 42.067982 125.712936 0.000000
234.830139 41.450661 96.953583 0.000000
48.310509 39.332569 307.124756 0.000000
223.414566 36.073631 113.300629 0.000000
235.037643 49.888802 141.719574 0.000000
214.037430 16.409161 173.158493 0.000000
2.697730 16.187290 14.448560 0.000000
252.207169 39.226341 121.864723 0.000000
286.106384 31.832649 118.065002 0.000000
324.443329 39.010170 39.867741 0.000000
59.730671 40.174740 319.614319 0.000000
47.564091 55.591579 307.278381 0.000000
70.667526 26.920130 251.366135 0.000000
223.210342 53.796082 132.349579 0.000000
299.246582 28.634729 63.290699 0.000000
127.306671 27.752100 208.253098 0.000000
340.218750 41.468300 29.487209 0.000000
267.287720 43.736160 115.105553 0.000000
242.907928 20.689051 146.813202 0.000000
208.879440 50.085121 152.924942 0.000000
152.930649 17.616171 239.101379 0.000000
254.141953 21.259590 129.653488 0.000000
291.515717 41.267342 51.764111 0.000000
62.595760 43.409512 302.030365 0.000000
352.984436 29.309250 33.176399 0.000000
257.000580 38.957729 87.537407 0.000000
57.978760 36.209949 286.765503 0.000000
176.636826 39.377640 176.422882 0.000000
48.649521 44.483910 283.527344 0.000000
279.491364 42.122101 103.828712 0.000000
66.075111 47.358971 318.045929 0.000000
234.549927 49.737309 159.019516 0.000000
247.392288 40.499729 86.216309 0.000000
121.528099 14.567990 243.994553 0.000000
291.537842 22.204590 60.806400 0.000000
196.096619 15.703270 204.250900 0.000000
23.040140 29.125441 1.642880 0.000000
309.633270 41.824032 16.919090 0.000000
131.671997 7.039980 239.764664 0.000000
196.192657 40.538300 196.842545 0.000000
225.975510 33.339180 139.904724 0.000000
62.513901 33.676651 335.656403 0.000000
320.016174 2.697820 83.497017 0.000000
45.260609 36.493809 286.727051 0.000000
227.631943 44.598438 169.380951 0.000000
220.451019 46.595852 165.067444 0.000000
112.717857 32.220600 235.605774 0.000000
158.995163 8.868560 214.108215 0.000000
340.458771 23.759600 15.461130 0.000000
188.566818 32.731972 139.707184 0.000000
76.252319 33.681190 249.779694 0.000000
184.764008 19.044420 162.823090 0.000000
79.793457 29.818729 306.967346 0.000000
283.455933 25.460569 119.218369 0.000000
274.699432 39.377731 48.070671 0.000000
33.655270 26.534969 342.667847 0.000000
1.099720 39.479488 4.131950 0.000000
116.657150 39.783932 273.707306 0.000000
237.411163 43.690472 110.646263 0.000000
51.599468 29.764509 313.361206 0.000000
273.509949 9.242190 130.905884 0.000000
274.256989 38.161961 96.534210 0.000000
116.783638 31.189610 199.756760 0.000000
266.590515 31.800211 95.426888 0.000000
55.599289 48.775070 327.326599 0.000000
208.685654 40.879280 124.234268 0.000000
59.920059 33.794128 310.416626 0.000000
165.118347 34.238510 177.268036 0.000000
7.696990 30.572790 29.453850 0.000000
293.140381 41.683239 70.098213 0.000000
112.010498 29.717550 261.937592 0.000000
124.835190 26.656679 261.611847 0.000000
181.155197 13.419070 150.475250 0.000000
340.999939 37.964378 339.121552 0.000000
271.297241 37.774609 58.245571 0.000000
217.150543 46.281078 142.458679 0.000000
190.265305 37.975929 175.050674 0.000000
330.506012 42.952301 62.285419 0.000000
228.867966 56.261009 129.308136 0.000000
297.969116 41.737301 46.105751 0.000000
128.403076 46.973160 248.290512 0.000000
39.844761 49.440990 313.775055 0.000000
290.173645 31.310329 108.820633 0.000000
143.119659 33.650509 176.372192 0.000000
68.558350 23.625130 335.710938 0.000000
148.671860 38.302212 174.019348 0.000000
231.601013 39.786789 132.062286 0.000000
357.878235 32.990719 17.985081 0.000000
336.642700 14.718230 6.284650 0.000000
81.263763 36.565971 298.970581 0.000000
108.213249 15.620940 262.164703 0.000000
347.303314 4.761140 329.575897 0.000000
310.204803 48.016178 11.354590 0.000000
200.074539 34.909851 145.508255 0.000000
328.536407 38.172630 49.387360 0.000000
133.627090 30.800501 191.899963 0.000000
101.026360 26.731010 259.001312 0.000000
71.813293 7.712480 280.917816 0.000000
358.190308 22.922100 339.126343 0.000000
93.092056 31.540960 299.272125 0.000000
49.944931 40.656940 265.691437 0.000000
290.887451 28.050920 96.138062 0.000000
12.743670 8.007650 304.878082 0.000000
280.914917 14.621880 111.382439 0.000000
255.341034 31.719629 117.335281 0.000000
26.867041 47.288040 304.569122 0.000000
90.074402 35.946468 263.033508 0.000000
222.350815 44.225529 155.446045 0.000000
353.840057 42.767311 357.921936 0.000000
268.295776 2.104270 79.009491 0.000000
197.710175 36.279251 128.879807 0.000000
289.692566 13.600090 99.577721 0.000000
217.440796 17.999420 130.853149 0.000000
346.534302 31.977810 10.443230 0.000000
2.257190 41.840351 339.125336 0.000000
108.230698 33.831581 279.578339 0.000000
339.512665 11.993010 344.339447 0.000000
48.162949 32.812931 269.723877 0.000000
223.522873 10.322830 151.168961 0.000000
136.525314 22.561710 200.643127 0.000000
232.534241 9.250880 116.408691 0.000000
253.771225 40.345280 102.527542 0.000000
48.044891 44.130772 329.333618 0.000000
357.490997 44.591560 9.948340 0.000000
154.986603 30.350920 170.517426 0.000000
196.795944 25.524839 146.157166 0.000000
98.114708 32.183739 226.132355 0.000000
178.745438 30.293091 174.846527 0.000000
94.040138 42.729519 226.113968 0.000000
347.502228 46.688061 37.227440 0.000000
47.383781 42.283821 314.022461 0.000000
121.343430 37.129219 265.317413 0.000000
260.592133 42.078789 71.199547 0.000000
141.010513 39.830280 238.596756 0.000000
214.847916 33.068649 119.028893 0.000000
57.657688 32.806820 342.763123 0.000000
294.659973 7.044790 77.977409 0.000000
96.639587 5.579040 292.671356 0.000000
277.648468 20.652411 104.314087 0.000000
213.859619 40.743809 122.144547 0.000000
160.123276 44.693439 199.593903 0.000000
207.725418 37.711472 137.513199 0.000000
320.226685 48.471951 20.274851 0.000000
337.131256 17.007940 56.385399 0.000000
292.965973 34.167290 25.514151 0.000000
106.953117 26.546410 287.699127 0.000000
186.913773 41.200390 211.710342 0.000000
352.204010 45.413052 10.041850 0.000000
74.517067 15.007710 295.238892 0.000000
229.263336 31.606400 117.918358 0.000000
220.584717 26.750090 155.371857 0.000000
231.237976 13.768530 106.293938 0.000000
65.251228 46.570049 310.291443 0.000000
111.630386 37.027748 254.166260 0.000000
163.012192 21.301350 161.314026 0.000000
138.949677 31.027910 206.286697 0.000000
69.971222 8.616570 311.215546 0.000000
78.067238 12.289690 251.830276 0.000000
196.094711 44.347050 147.048752 0.000000
43.507439 32.359200 336.924896 0.000000
122.751587 52.188091 236.630676 0.000000
312.636200 9.020750 50.270821 0.000000
30.957600 17.702110 320.118927 0.000000
62.716469 37.199440 306.641846 0.000000
68.283836 12.362020 289.407318 0.000000
284.538666 41.744740 56.371250 0.000000
20.415890 27.977011 351.571228 0.000000
146.459061 45.832218 231.065689 0.000000
316.988953 25.776960 7.030760 0.000000
104.705910 41.301262 289.363129 0.000000
125.418587 14.211830 218.601166 0.000000
276.606781 44.348511 67.071602 0.000000
201.001846 36.046600 175.100281 0.000000
251.808624 43.915459 123.836014 0.000000
43.136082 27.985640 323.117645 0.000000
101.056862 42.299160 229.918869 0.000000
205.253677 37.234200 122.363983 0.000000
40.167568 47.962509 287.626465 0.000000
34.139931 32.844681 344.520660 0.000000
161.035400 43.704990 209.883057 0.000000
160.130615 27.859079 190.730972 0.000000
339.454803 26.154510 50.797508 0.000000
219.900787 50.285568 111.026367 0.000000
182.358505 43.587379 195.706604 0.000000
348.440979 18.159140 28.052000 0.000000
33.016392 42.485161 336.411774 0.000000
307.385895 36.036751 23.436520 0.000000
291.698181 42.326851 108.424332 0.000000
196.562454 26.122150 173.879150 0.000000
226.904800 41.779701 139.993607 0.000000
242.759964 53.792370 139.709641 0.000000
257.460449 36.874859 117.931412 0.000000
286.403198 16.956240 114.477409 0.000000
78.767441 24.396910 254.557907 0.000000
270.236084 12.290360 98.811081 0.000000
265.162354 26.997549 139.318451 0.000000
48.517490 21.712280 337.457428 0.000000
84.008530 12.812930 267.293182 0.000000
189.582153 18.801470 167.248154 0.000000
200.139725 35.074928 131.249207 0.000000
230.720383 29.645170 158.110184 0.000000
321.336975 29.217279 48.906971 0.000000
231.659775 18.346790 131.076294 0.000000
8.202440 23.201811 6.980820 0.000000
198.562775 38.057850 155.543762 0.000000
90.722939 43.315159 293.261749 0.000000
11.369230 16.655760 352.643646 0.000000
186.113434 36.860809 198.078964 0.000000
101.921181 4.773980 235.788406 0.000000
302.431976 37.107861 25.237650 0.000000
121.185173 23.603741 233.459457 0.000000
132.510574 43.519039 238.967407 0.000000
331.521545 23.477110 39.252831 0.000000
53.373611 36.739639 301.295898 0.000000
184.249359 30.321711 167.263855 0.000000
57.207550 23.014400 347.257568 0.000000
102.769188 31.826509 243.383728 0.000000
77.716003 30.118601 297.702209 0.000000
334.770447 41.388630 10.881640 0.000000
148.764633 25.886150 239.058990 0.000000
128.247314 49.692451 244.895584 0.000000
157.267426 41.573341 241.565842 0.000000
178.216766 18.669041 137.255112 0.000000
252.326736 38.161819 78.717819 0.000000
209.801300 45.597290 113.360657 0.000000
81.975410 40.730282 307.312805 0.000000
311.497406 43.299320 52.746471 0.000000
41.698582 33.327122 285.908112 0.000000
121.368294 47.189491 246.640640 0.000000
178.994293 4.626860 193.150696 0.000000
39.396049 53.346291 327.310303 0.000000
171.929733 29.834021 229.855682 0.000000
273.279175 28.841841 61.360321 0.000000
47.512981 47.880539 326.848785 0.000000
210.272202 36.067089 126.260521 0.000000
191.312988 37.516941 142.468323 0.000000
79.249947 45.347591 322.040619 0.000000
243.032059 43.089100 135.392365 0.000000
109.072029 24.909500 250.137115 0.000000
323.691589 21.945539 67.531258 0.000000
18.387770 40.054859 334.691040 0.000000
253.150391 39.369640 99.042297 0.000000
32.159882 33.667332 5.482170 0.000000
83.668221 35.480862 241.579575 0.000000
50.884701 31.965509 328.660034 0.000000
72.690872 44.697128 321.738251 0.000000
218.226608 22.025900 130.315125 0.000000
273.372650 16.044609 103.919083 0.000000
356.502014 18.335239 329.507050 0.000000
231.721222 38.312019 141.083847 0.000000
288.371643 25.215120 101.307899 0.000000
287.178467 49.719421 37.214802 0.000000
316.581757 45.978352 60.621090 0.000000
122.350670 54.571430 216.070129 0.000000
290.001373 39.771542 84.826492 0.000000
62.101860 17.283461 298.172760 0.000000
198.767380 27.076981 176.357590 0.000000
238.078278 42.577808 102.050529 0.000000
224.583237 27.802710 115.940590 0.000000
27.055140 44.891659 321.249634 0.000000
30.664080 31.235620 336.610168 0.000000
150.852066 48.693871 207.967773 0.000000
347.602631 22.531170 40.956680 0.000000
139.528580 49.029072 204.143906 0.000000
311.740051 28.648411 32.949200 0.000000
228.961502 47.433929 124.738457 0.000000
51.437222 33.093449 305.233185 0.000000
177.211594 24.092520 143.637680 0.000000
130.399887 56.933250 219.145660 0.000000
209.851379 28.248890 129.803757 0.000000
229.172745 51.991150 117.260231 0.000000
223.161316 9.791690 163.667084 0.000000
350.121368 33.788551 25.081690 0.000000
317.440552 31.904409 42.500149 0.000000
196.102402 36.614220 204.366425 0.000000
98.795570 19.415560 271.477386 0.000000
336.401672 40.220459 13.497620 0.000000
209.879929 38.790668 141.166245 0.000000
19.869940 30.862711 348.936584 0.000000
186.486267 28.420031 130.600647 0.000000
241.187225 35.615311 121.686768 0.000000
142.000656 16.186069 253.076691 0.000000
272.735626 26.451851 58.689098 0.000000
291.833466 25.128740 70.841621 0.000000
60.785110 44.026218 314.296661 0.000000
154.847565 41.690281 215.379944 0.000000
62.136311 39.677559 314.151398 0.000000
355.318909 33.445629 4.701300 0.000000
216.056656 27.203051 130.155457 0.000000
43.731171 31.747980 294.221985 0.000000
244.203918 29.454229 95.735802 0.000000
287.834229 38.715000 114.417198 0.000000
287.312775 42.425110 74.457802 0.000000
138.093643 49.311211 209.364166 0.000000
191.810913 34.062809 150.938293 0.000000
52.222919 20.542250 290.592773 0.000000
190.788376 10.275980 162.325516 0.000000
225.999405 43.117661 149.719421 0.000000
143.350708 38.445610 202.645233 0.000000
124.717484 48.883461 206.029282 0.000000
318.643311 45.223351 62.766109 0.000000
194.030243 36.596779 198.063629 0.000000
310.767273 26.994381 21.862730 0.000000
342.493774 33.483170 31.012150 0.000000
114.324631 14.748130 263.325378 0.000000
121.555260 18.298059 227.745407 0.000000
308.471069 37.018688 59.997761 0.000000
147.044693 21.322849 190.248947 0.000000
327.746277 34.120899 356.488922 0.000000
62.011299 50.781441 305.777191 0.000000
307.922943 44.138889 70.620789 0.000000
30.672010 44.683590 354.880920 0.000000
23.597540 28.121210 337.730164 0.000000
306.447571 47.783852 77.820282 0.000000
281.828400 34.921909 40.958229 0.000000
241.231476 28.648640 105.821854 0.000000
36.898701 28.936581 331.223999 0.000000
351.724030 35.552330 350.682495 0.000000
225.056366 57.493191 129.183044 0.000000
242.150467 37.048260 113.801788 0.000000
254.544968 31.794340 86.375809 0.000000
354.588593 18.499571 35.050419 0.000000
301.979767 37.929371 36.385342 0.000000
141.073837 57.754688 230.774414 0.000000
227.068848 45.805130 119.025818 0.000000
232.778580 38.945541 160.096893 0.000000
335.462311 11.230600 344.297272 0.000000
18.378759 13.543540 348.640717 0.000000
220.934799 24.032850 101.621780 0.000000
121.827751 7.598210 198.041428 0.000000
273.716400 42.670341 76.069290 0.000000
148.337891 3.229710 192.438934 0.000000
37.486031 21.387239 353.424042 0.000000
338.544678 34.062740 7.198380 0.000000
137.795731 44.824451 211.412140 0.000000
39.199291 38.909161 292.284973 0.000000
279.327850 42.610001 68.786263 0.000000
79.980148 26.769390 297.360291 0.000000
6.288880 28.912830 339.486938 0.000000
62.233479 40.891529 291.034119 0.000000
226.240662 39.366650 143.784378 0.000000
191.389282 18.053900 133.815155 0.000000
233.257172 41.739681 109.136650 0.000000
70.524292 22.921520 265.015991 0.000000
105.099426 33.707951 255.961594 0.000000
259.375916 10.323800 137.166931 0.000000
278.045227 44.664452 52.304619 0.000000
47.401531 20.832760 301.727509 0.000000
150.082626 15.747470 208.796417 0.000000
213.619156 13.986590 110.161613 0.000000
170.154892 42.309479 148.243774 0.000000
277.041473 29.999470 54.389439 0.000000
169.915085 40.898560 186.384766 0.000000
127.471123 33.514351 225.031555 0.000000
329.322296 39.327671 16.206930 0.000000
145.812256 31.578329 192.739777 0.000000
17.121120 29.537420 315.636536 0.000000
71.697151 29.849520 253.873657 0.000000
54.982342 23.795271 284.784851 0.000000
118.975243 14.595680 254.718307 0.000000
334.177002 42.010769 56.235821 0.000000
6.002800 28.981010 315.969635 0.000000
147.474838 27.297470 196.845551 0.000000
130.182205 46.977989 213.917725 0.000000
180.173828 43.377499 150.485397 0.000000
50.341331 38.885670 310.046051 0.000000
182.111221 24.485840 153.405914 0.000000
159.353165 29.368380 210.959015 0.000000
105.011292 30.737989 299.340027 0.000000
308.517395 48.748219 47.909111 0.000000
86.971680 43.624619 287.637970 0.000000
43.132370 37.434799 336.861206 0.000000
38.667919 41.996639 333.458984 0.000000
172.074005 15.130200 224.239136 0.000000
236.213867 46.362820 125.589729 0.000000
333.226990 38.658321 19.193119 0.000000
202.094116 12.783050 148.753510 0.000000
190.471863 22.622810 159.844803 0.000000
179.859863 41.562920 219.297577 0.000000
210.401413 27.528919 172.027557 0.000000
164.399292 24.679930 188.626633 0.000000
75.671188 30.778000 272.412018 0.000000
245.588562 45.383919 119.230453 0.000000
128.757843 30.602930 226.573975 0.000000
295.343536 49.896801 53.193031 0.000000
5.301450 44.886002 340.091492 0.000000
274.369843 40.855862 79.383278 0.000000
42.710571 46.661758 282.490082 0.000000
266.105377 22.362459 103.863838 0.000000
237.216248 27.745190 91.152412 0.000000
133.521286 27.273769 260.955139 0.000000
343.889221 18.146030 28.535971 0.000000
205.281998 38.499432 148.093246 0.000000
157.276764 41.804131 184.275757 0.000000
189.608231 39.237068 164.921097 0.000000
200.192780 44.054138 126.233147 0.000000
316.318115 40.470261 26.217850 0.000000
285.445801 36.996990 88.413048 0.000000
27.422239 38.810860 346.553406 0.000000
1.524420 23.447550 10.059450 0.000000
355.684296 20.402031 38.206551 0.000000
144.261459 32.526409 183.647156 0.000000
337.561615 41.236740 50.327579 0.000000
301.772858 20.647030 103.182320 0.000000
62.186771 27.495300 258.260071 0.000000
115.528236 13.539660 283.123505 0.000000
29.130951 39.712219 341.245331 0.000000
328.103760 10.464850 73.795151 0.000000
149.359604 51.821232 220.901184 0.000000
2.539410 8.133770 10.325930 0.000000
48.412270 36.310139 295.581543 0.000000
144.254837 29.395121 216.307526 0.000000
269.857635 32.056980 61.342529 0.000000
315.541260 26.644791 80.680977 0.000000
331.731567 31.230129 25.208330 0.000000
314.922211 43.612679 23.813351 0.000000
223.551712 10.508460 115.411560 0.000000
87.797028 37.912609 300.008545 0.000000
260.757507 24.433270 81.855400 0.000000
77.309479 48.746700 316.582855 0.000000
48.984550 14.610940 297.690216 0.000000
324.255096 45.003349 64.736389 0.000000
124.433937 41.665379 228.107437 0.000000
345.424561 17.849300 14.363640 0.000000
3.414400 42.712292 13.377720 0.000000
228.036255 29.530809 108.594582 0.000000
284.262115 36.610142 79.420662 0.000000
143.486481 54.410992 230.699020 0.000000
327.095459 45.061951 10.869950 0.000000
187.390564 36.993179 205.207703 0.000000
219.685944 44.111950 144.014069 0.000000
225.247925 38.626450 129.707535 0.000000
354.510864 36.384949 320.561127 0.000000
224.974243 8.379540 145.857422 0.000000
238.631424 25.209169 145.646729 0.000000
206.040466 24.112070 121.273979 0.000000
67.961723 32.649151 334.471771 0.000000
234.321686 35.122978 113.013252 0.000000
319.196442 45.390251 70.423317 0.000000
219.565384 33.562168 111.390930 0.000000
59.104069 31.504721 281.153900 0.000000
323.569824 38.128658 19.567640 0.000000
149.131332 49.331600 245.791473 0.000000
316.177826 32.044281 38.600220 0.000000
237.327072 48.979149 147.482407 0.000000
341.167175 18.273041 347.445892 0.000000
191.756165 38.632309 192.906113 0.000000
212.123260 51.866131 147.024445 0.000000
336.046814 22.334520 52.985420 0.000000
26.031700 11.581920 327.201752 0.000000
170.858124 32.393501 182.141754 0.000000
58.871731 41.655979 276.447357 0.000000
353.640503 19.345480 32.140850 0.000000
57.914822 18.155951 264.221497 0.000000
116.664139 8.563260 274.407135 0.000000
173.100159 24.068939 211.688156 0.000000
16.522400 19.594919 351.004028 0.000000
199.355927 29.672159 156.001801 0.000000
225.970139 41.217300 154.959854 0.000000
244.988861 49.751991 121.847221 0.000000
268.355865 29.912880 75.968758 0.000000
117.976822 39.117741 209.777145 0.000000
304.083618 40.707840 22.889259 0.000000
223.440796 46.571110 129.580856 0.000000
29.436979 30.108130 359.212250 0.000000
214.757736 39.903481 154.252975 0.000000
269.887360 16.836000 76.437241 0.000000
223.333923 24.464951 149.693771 0.000000
232.294312 44.125061 120.898033 0.000000
307.122131 45.198662 21.929951 0.000000
277.380035 45.445560 73.926361 0.000000
41.740791 25.147461 350.684235 0.000000
214.812195 41.591999 126.175591 0.000000
18.011299 35.140560 310.588043 0.000000
254.482544 47.291771 141.842484 0.000000
154.355392 10.819080 233.587509 0.000000
20.876200 47.325771 340.475830 0.000000
332.126465 49.571320 27.552250 0.000000
96.079353 19.310369 220.825226 0.000000
345.050629 33.273510 3.160730 0.000000
214.594681 32.366322 183.068619 0.000000
338.568970 39.208130 20.072149 0.000000
269.700226 42.078548 51.420738 0.000000
260.202118 38.711048 96.701820 0.000000
56.702648 16.306690 262.108551 0.000000
164.893616 2.024470 169.040253 0.000000
133.762573 46.774300 188.340530 0.000000
172.839096 42.904091 198.090942 0.000000
18.283039 24.481710 300.928375 0.000000
134.350204 45.272579 195.208206 0.000000
142.826080 48.170761 220.399445 0.000000
152.989853 52.714142 226.034195 0.000000
232.561600 32.013309 101.786583 0.000000
44.581131 24.467871 306.169037 0.000000
178.435135 37.618622 139.161850 0.000000
37.158939 48.457569 306.472412 0.000000
16.489941 24.031691 16.079250 0.000000
314.968536 33.796848 59.398861 0.000000
15.152930 12.345430 309.704803 0.000000
87.608276 21.548780 280.825623 0.000000
120.851593 47.114632 211.273056 0.000000
346.324066 21.176241 49.784451 0.000000
154.170578 38.159962 218.016357 0.000000
138.750763 27.472780 263.121246 0.000000
25.177179 17.044889 340.033966 0.000000
334.777283 26.257481 355.452240 0.000000
249.732452 39.046108 90.116028 0.000000
215.848633 24.311171 165.865570 0.000000
162.843933 33.918419 221.867538 0.000000
78.579353 10.795700 321.492432 0.000000
233.216522 14.387170 160.585983 0.000000
286.058380 45.696430 40.148102 0.000000
43.737450 23.047630 315.764954 0.000000
207.449265 13.233280 159.072357 0.000000
236.757050 33.789631 144.107529 0.000000
281.950958 13.853830 39.620392 0.000000
80.363358 41.013649 271.648926 0.000000
136.149246 41.643749 215.812607 0.000000
221.228577 38.472660 100.980583 0.000000
116.827232 26.119890 271.800049 0.000000
33.144878 41.010422 323.711639 0.000000
76.713341 42.451931 321.195282 0.000000
210.372757 21.206699 143.016998 0.000000
136.682907 52.401939 206.357117 0.000000
264.289185 41.201050 96.130722 0.000000
139.900665 33.935101 261.508606 0.000000
12.051220 33.101871 356.131287 0.000000
280.570587 46.484810 66.980522 0.000000
29.453711 41.127548 9.808450 0.000000
196.770615 22.079210 129.410645 0.000000
213.093338 28.364910 108.560173 0.000000
314.957306 19.684340 74.437073 0.000000
130.741348 6.468440 273.191345 0.000000
203.400345 49.736710 147.659363 0.000000
77.099380 39.875439 301.145599 0.000000
190.472122 33.513371 142.323364 0.000000
203.745514 22.903049 166.080841 0.000000
216.094391 20.314440 167.994324 0.000000
267.919952 44.127918 70.208191 0.000000
38.143002 38.622131 297.772278 0.000000
37.135101 13.094500 300.488556 0.000000
271.862366 34.145969 44.725380 0.000000
147.337662 30.113859 176.180237 0.000000
108.719543 43.544559 247.642120 0.000000
16.406799 39.633839 321.599487 0.000000
346.415649 30.290270 28.171280 0.000000
10.883960 40.342449 29.499920 0.000000
171.556183 36.649349 222.549103 0.000000
10.180240 44.933418 344.751038 0.000000
298.372986 51.881592 54.480080 0.000000
358.946960 13.621950 3.120520 0.000000
35.071850 50.486961 297.856354 0.000000
236.725113 23.211531 92.072113 0.000000
304.560822 52.082050 24.013800 0.000000
274.700043 39.029282 66.295372 0.000000
105.299133 22.283190 214.172913 0.000000
159.392761 26.714569 181.639023 0.000000
98.529846 18.628719 281.759460 0.000000
283.389069 32.430660 112.617989 0.000000
6.801680 31.867701 37.137390 0.000000
89.823273 14.950730 240.204727 0.000000
161.358231 3.536100 154.784882 0.000000
258.980011 45.840271 125.680138 0.000000
122.264610 46.055618 241.969635 0.000000
113.756340 37.626450 285.067474 0.000000
34.272381 8.617170 328.853119 0.000000
151.453720 39.503300 177.353287 0.000000
38.499271 33.969219 276.941376 0.000000
62.268169 42.483631 269.873718 0.000000
305.920746 39.402840 77.568863 0.000000
28.362310 27.700270 329.860718 0.000000
60.188099 39.925018 301.458710 0.000000
77.810883 11.607940 283.647675 0.000000
302.183899 15.650460 66.287079 0.000000
275.604156 10.125410 53.664780 0.000000
327.244507 14.950390 51.047352 0.000000
238.160156 32.152500 108.359680 0.000000
344.058044 43.693810 7.221330 0.000000
160.143768 42.920349 186.683762 0.000000
65.142143 38.943581 334.014984 0.000000
220.541595 41.742180 106.407532 0.000000
254.465088 19.160950 64.316406 0.000000
219.716568 51.585670 152.935013 0.000000
37.022160 45.696411 297.142334 0.000000
314.551910 16.059700 52.180908 0.000000
262.021210 19.491871 98.365379 0.000000
157.651642 47.936081 218.775909 0.000000
116.158852 26.098961 268.321625 0.000000
204.939194 49.478069 142.600220 0.000000
87.778671 22.522551 238.686737 0.000000
127.907990 42.871059 220.534882 0.000000
131.218094 32.252769 212.328674 0.000000
336.305298 22.721720 8.364870 0.000000
133.642303 29.924789 225.758133 0.000000
79.510399 28.976431 247.012390 0.000000
47.252041 32.195301 284.639679 0.000000
55.043011 24.986540 263.634155 0.000000
109.282928 22.966829 206.500412 0.000000
110.789482 33.291801 253.418671 0.000000
238.595627 45.126919 94.295341 0.000000
235.076874 45.380501 101.842911 0.000000
271.893097 42.394081 69.666359 0.000000
133.329987 49.455681 244.026337 0.000000
219.188263 3.653950 144.257278 0.000000
202.542252 36.904480 146.696869 0.000000
69.067093 40.009258 312.907074 0.000000
54.667221 42.108109 286.460602 0.000000
29.500050 22.372370 353.678650 0.000000
201.452682 35.357601 203.168121 0.000000
82.362068 17.454969 309.882111 0.000000
113.238586 33.982731 262.847198 0.000000
214.983322 23.961170 155.705353 0.000000
47.344372 39.667690 327.611420 0.000000
62.599739 26.310110 277.089233 0.000000
163.073853 41.285351 180.895187 0.000000
144.270401 40.358559 205.409027 0.000000
214.285431 41.267719 172.440567 0.000000
325.214935 39.361671 7.843020 0.000000
297.590363 29.671370 88.177231 0.000000
336.247101 44.418251 62.674259 0.000000
262.120941 39.353271 81.117218 0.000000
155.571396 41.962879 231.536926 0.000000
98.450249 38.575298 271.149933 0.000000
175.792465 43.291710 157.569519 0.000000
6.401440 41.885990 345.316284 0.000000
292.383728 22.759340 63.928249 0.000000
174.960281 18.487940 226.315109 0.000000
256.978058 8.167360 102.388443 0.000000
289.774841 20.890289 93.024643 0.000000
69.206383 17.091009 255.000626 0.000000
55.744240 44.952869 315.836823 0.000000
68.377251 10.978600 309.085754 0.000000
298.609955 39.461948 53.425060 0.000000
94.408974 20.054070 229.594452 0.000000
24.149059 43.581291 352.859894 0.000000
108.937157 18.065390 218.346405 0.000000
250.774841 35.218449 141.108643 0.000000
306.589905 51.181149 45.658710 0.000000
172.399551 22.844351 202.494278 0.000000
62.629051 29.200930 332.163818 0.000000
